Case id,Activity,Timestamp
a69e9b28-db05-4afb-abae-08731d7ed092_5,Feature Ranges,2024-04-11 09:44:24
a69e9b28-db05-4afb-abae-08731d7ed092_5,Counterfactuals,2024-04-11 09:44:38
a69e9b28-db05-4afb-abae-08731d7ed092_6,Least Important Features,2024-04-11 09:45:02
a69e9b28-db05-4afb-abae-08731d7ed092_6,Feature Attributions,2024-04-11 09:45:09
a69e9b28-db05-4afb-abae-08731d7ed092_6,Counterfactuals,2024-04-11 09:45:16
a69e9b28-db05-4afb-abae-08731d7ed092_7,Counterfactuals,2024-04-11 09:45:57
a69e9b28-db05-4afb-abae-08731d7ed092_7,Feature Attributions,2024-04-11 09:46:01
a69e9b28-db05-4afb-abae-08731d7ed092_8,Counterfactuals,2024-04-11 09:46:43
a69e9b28-db05-4afb-abae-08731d7ed092_8,Anchors,2024-04-11 09:47:01
a69e9b28-db05-4afb-abae-08731d7ed092_9,Feature Attributions,2024-04-11 09:47:36
a69e9b28-db05-4afb-abae-08731d7ed092_9,Counterfactuals,2024-04-11 09:47:38
a69e9b28-db05-4afb-abae-08731d7ed092_9,Anchors,2024-04-11 09:47:46
a69e9b28-db05-4afb-abae-08731d7ed092_10,Counterfactuals,2024-04-11 09:48:18
a69e9b28-db05-4afb-abae-08731d7ed092_10,Anchors,2024-04-11 09:48:22
81c36a08-5482-4b74-9534-ed0c77caac3f_1,Most Important Features,2024-04-11 09:43:39
81c36a08-5482-4b74-9534-ed0c77caac3f_1,Counterfactuals,2024-04-11 09:43:53
81c36a08-5482-4b74-9534-ed0c77caac3f_1,Ceteris Paribus,2024-04-11 09:44:12
81c36a08-5482-4b74-9534-ed0c77caac3f_1,Ceteris Paribus,2024-04-11 09:44:12
81c36a08-5482-4b74-9534-ed0c77caac3f_2,Anchors,2024-04-11 09:44:49
81c36a08-5482-4b74-9534-ed0c77caac3f_2,Feature Attributions,2024-04-11 09:44:57
81c36a08-5482-4b74-9534-ed0c77caac3f_3,Feature Attributions,2024-04-11 09:45:41
81c36a08-5482-4b74-9534-ed0c77caac3f_4,Feature Attributions,2024-04-11 09:46:04
81c36a08-5482-4b74-9534-ed0c77caac3f_5,Feature Attributions,2024-04-11 09:51:02
81c36a08-5482-4b74-9534-ed0c77caac3f_6,Feature Attributions,2024-04-11 09:52:03
81c36a08-5482-4b74-9534-ed0c77caac3f_7,Feature Attributions,2024-04-11 09:52:24
81c36a08-5482-4b74-9534-ed0c77caac3f_8,Feature Attributions,2024-04-11 09:52:40
81c36a08-5482-4b74-9534-ed0c77caac3f_9,Feature Attributions,2024-04-11 09:53:42
81c36a08-5482-4b74-9534-ed0c77caac3f_10,Feature Attributions,2024-04-11 09:54:06
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Most Important Features,2024-04-11 09:39:00
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Least Important Features,2024-04-11 09:40:34
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Ceteris Paribus,2024-04-11 09:40:51
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Ceteris Paribus,2024-04-11 09:40:52
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Feature Ranges,2024-04-11 09:41:04
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Feature Ranges,2024-04-11 09:41:04
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_1,Anchors,2024-04-11 09:41:16
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_2,Most Important Features,2024-04-11 09:42:16
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_2,Least Important Features,2024-04-11 09:42:54
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_2,Feature Attributions,2024-04-11 09:43:01
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_2,Counterfactuals,2024-04-11 09:43:40
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_3,Most Important Features,2024-04-11 09:44:37
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_3,Counterfactuals,2024-04-11 09:45:19
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_3,Feature Attributions,2024-04-11 09:45:20
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_3,Ceteris Paribus,2024-04-11 09:46:30
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_3,Ceteris Paribus,2024-04-11 09:46:30
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_4,Most Important Features,2024-04-11 09:47:26
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_4,Least Important Features,2024-04-11 09:48:10
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_4,Feature Attributions,2024-04-11 09:48:13
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_4,Counterfactuals,2024-04-11 09:48:54
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_5,Most Important Features,2024-04-11 09:50:41
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_5,Feature Attributions,2024-04-11 09:51:04
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_5,Counterfactuals,2024-04-11 09:51:16
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_6,Most Important Features,2024-04-11 09:52:39
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_6,Feature Attributions,2024-04-11 09:52:51
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_6,Anchors,2024-04-11 09:53:01
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_6,Counterfactuals,2024-04-11 09:53:09
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_7,Most Important Features,2024-04-11 09:55:06
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_7,Feature Attributions,2024-04-11 09:55:16
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_7,Counterfactuals,2024-04-11 09:55:29
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_8,Most Important Features,2024-04-11 09:56:31
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_8,Least Important Features,2024-04-11 09:56:52
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_8,Feature Attributions,2024-04-11 09:56:54
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_8,Counterfactuals,2024-04-11 09:57:17
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Most Important Features,2024-04-11 09:59:17
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Feature Attributions,2024-04-11 09:59:29
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Counterfactuals,2024-04-11 09:59:50
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Ceteris Paribus,2024-04-11 10:00:38
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Ceteris Paribus,2024-04-11 10:00:38
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Feature Ranges,2024-04-11 10:00:47
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_9,Feature Ranges,2024-04-11 10:00:47
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_10,Most Important Features,2024-04-11 10:01:28
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_10,Feature Attributions,2024-04-11 10:01:42
e13c0b03-d9c9-4554-bdf4-4ab6128c19b9_10,Counterfactuals,2024-04-11 10:01:52
2120ba29-1198-446a-bee9-57940a6cdd82_1,Most Important Features,2024-04-11 09:49:57
2120ba29-1198-446a-bee9-57940a6cdd82_1,Least Important Features,2024-04-11 09:50:08
2120ba29-1198-446a-bee9-57940a6cdd82_1,Anchors,2024-04-11 09:50:17
2120ba29-1198-446a-bee9-57940a6cdd82_1,Feature Ranges,2024-04-11 09:50:40
2120ba29-1198-446a-bee9-57940a6cdd82_2,Most Important Features,2024-04-11 09:51:09
2120ba29-1198-446a-bee9-57940a6cdd82_2,Counterfactuals,2024-04-11 09:51:16
2120ba29-1198-446a-bee9-57940a6cdd82_5,Most Important Features,2024-04-11 09:53:09
2120ba29-1198-446a-bee9-57940a6cdd82_9,Most Important Features,2024-04-11 09:54:17
2120ba29-1198-446a-bee9-57940a6cdd82_9,Feature Attributions,2024-04-11 09:54:22
2120ba29-1198-446a-bee9-57940a6cdd82_10,Feature Attributions,2024-04-11 09:54:47
106f850f-65bd-4730-81aa-655e24fe4cbf_1,Most Important Features,2024-04-11 09:48:34
106f850f-65bd-4730-81aa-655e24fe4cbf_1,Feature Attributions,2024-04-11 09:48:42
106f850f-65bd-4730-81aa-655e24fe4cbf_1,Ceteris Paribus,2024-04-11 09:48:55
106f850f-65bd-4730-81aa-655e24fe4cbf_1,Feature Ranges,2024-04-11 09:49:03
106f850f-65bd-4730-81aa-655e24fe4cbf_9,Ceteris Paribus,2024-04-11 10:01:46
299e015d-4555-4d0a-987a-98d0cdf1ede9_2,Most Important Features,2024-04-11 09:51:40
a4f183ff-27d3-47bf-b1c8-11177baaa480_1,Most Important Features,2024-04-11 09:57:12
a4f183ff-27d3-47bf-b1c8-11177baaa480_1,Least Important Features,2024-04-11 09:57:20
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:26
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:27
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:33
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:38
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:40
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:42
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Ceteris Paribus,2024-04-11 09:58:42
a4f183ff-27d3-47bf-b1c8-11177baaa480_2,Anchors,2024-04-11 09:58:45
a4f183ff-27d3-47bf-b1c8-11177baaa480_3,Counterfactuals,2024-04-11 09:59:24
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Counterfactuals,2024-04-11 10:00:38
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Least Important Features,2024-04-11 10:01:03
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:23
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:23
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:25
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Anchors,2024-04-11 10:01:27
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:36
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:38
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:38
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:41
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:44
a4f183ff-27d3-47bf-b1c8-11177baaa480_6,Feature Ranges,2024-04-11 10:01:44
a4f183ff-27d3-47bf-b1c8-11177baaa480_7,Counterfactuals,2024-04-11 10:02:01
a4f183ff-27d3-47bf-b1c8-11177baaa480_8,Counterfactuals,2024-04-11 10:02:23
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_1,Most Important Features,2024-04-11 09:57:10
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_1,Least Important Features,2024-04-11 09:57:38
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_2,Anchors,2024-04-11 09:59:04
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_3,Most Important Features,2024-04-11 10:00:29
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_3,Anchors,2024-04-11 10:00:55
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_4,Anchors,2024-04-11 10:02:03
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_7,Most Important Features,2024-04-11 10:04:02
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_7,Anchors,2024-04-11 10:04:22
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_9,Counterfactuals,2024-04-11 10:05:33
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_9,Counterfactuals,2024-04-11 10:05:39
8b3d6659-6263-4eeb-b4c3-dd2eaf758e37_9,Most Important Features,2024-04-11 10:05:50
c68c2bb2-3517-4eed-a9ad-9961502df13a_1,Ceteris Paribus,2024-04-11 09:57:08
c68c2bb2-3517-4eed-a9ad-9961502df13a_1,Ceteris Paribus,2024-04-11 09:57:08
c68c2bb2-3517-4eed-a9ad-9961502df13a_1,Most Important Features,2024-04-11 09:57:30
c68c2bb2-3517-4eed-a9ad-9961502df13a_1,Least Important Features,2024-04-11 09:57:45
c68c2bb2-3517-4eed-a9ad-9961502df13a_1,Anchors,2024-04-11 09:58:03
c68c2bb2-3517-4eed-a9ad-9961502df13a_2,Most Important Features,2024-04-11 09:59:34
c68c2bb2-3517-4eed-a9ad-9961502df13a_2,Feature Attributions,2024-04-11 09:59:55
c68c2bb2-3517-4eed-a9ad-9961502df13a_2,Anchors,2024-04-11 10:00:24
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Most Important Features,2024-04-11 10:01:20
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Anchors,2024-04-11 10:01:26
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Feature Ranges,2024-04-11 10:01:40
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Feature Ranges,2024-04-11 10:01:40
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Ceteris Paribus,2024-04-11 10:01:55
c68c2bb2-3517-4eed-a9ad-9961502df13a_3,Ceteris Paribus,2024-04-11 10:01:55
c68c2bb2-3517-4eed-a9ad-9961502df13a_6,Anchors,2024-04-11 10:03:06
c68c2bb2-3517-4eed-a9ad-9961502df13a_7,Most Important Features,2024-04-11 10:03:43
c68c2bb2-3517-4eed-a9ad-9961502df13a_7,Anchors,2024-04-11 10:03:58
c68c2bb2-3517-4eed-a9ad-9961502df13a_8,Most Important Features,2024-04-11 10:04:33
c68c2bb2-3517-4eed-a9ad-9961502df13a_8,Anchors,2024-04-11 10:04:37
